7beb9650-f92a-4fb2-b19e-155c3208c4d9	201610930	active	P	I
d3a7ff24-1c4a-47e8-863a-62a604495c01	201611511	active	P	I
de783a6b-f329-4760-9994-eff5c2421abf	201611824	active	-	-
a6821254-8341-4832-a0ed-a1033c2a0c5e	201611834	active	-	-
02230230-e76c-43ff-89cb-eab0a2fe9a3c	201611843	active	-	-
be1d006c-e3f2-4000-9d7e-0ae36997725e	201611860	active	P	I
0e7ebf52-9e38-42a3-9afa-ca1b6eebb489	201611943	active	-	-
c06527dc-b81d-43d8-83be-0c15f9310dde	201612110	active	-	-
3fd7e4a9-9fff-4e81-a28e-6ca253ef00b7	201612238	active	P	I
de30e112-589e-4866-927e-52f284cd096b	201612284	active	-	-
533a5299-d9e8-4e31-825c-d63f489ba49c	201612718	active	-	-
12d6614b-6513-4230-8db6-a70e8a65700c	201612722	active	P	I
b40efad0-7f62-46f2-8912-d1f7472a2f64	201612885	active	-	-
f394c722-12a2-4220-8dee-7cf4c4af228e	201620318	active	P	I
ced2cc81-4e10-4cfc-a67f-618b214cd9c7	201620335	active	-	-
92077de3-7572-4dfe-8c7a-29865d349663	201710030	active	-	-
b373185d-704b-4311-a8f7-cf45b615d83f	201710040	active	P	I
4d9c740a-0d4c-4096-bbdf-8fca784834b4	201710389	active	P	I
7e9e9058-81b4-4b2d-912f-f8efcefea18d	201710415	active	-	-
1e11eb3b-9cd0-4b57-b131-8edb1f352254	201710671	active	P	I
398b8224-14ea-446c-85e9-7702f3065cf1	201710784	active	-	-
71ebfbe5-17b9-4f35-8eb9-a32b8c71159e	201711514	active	P	I
781a46ef-8675-48a2-be47-1e64fe4a0fd1	201711990	active	P	I
0b98bfde-230b-47d6-9217-212f31dacdd4	201712230	active	P	I
bed2be5b-3d76-4c0c-865b-0a5322fe8f87	201712393	active	P	I
901d11eb-debe-460d-9d99-68a6b67f6b1a	201712471	active	-	-
1c8a3199-d758-4516-8723-fefc7ff7cb78	201713021	active	-	-
5fe2c996-8211-4a9a-b692-ee1282a4b408	201713036	active	-	-
899ff9d5-50ef-440f-bcb8-374376cdcc1f	201713078	active	-	-
bfa462b8-dcd2-41bb-b9c7-8c58652f0301	201810054	active	-	-
4794625c-3962-46ca-942f-dba22c29cbfd	201810273	active	-	-
97952b02-4145-4a2a-921e-e833ee88bfbc	201810626	active	-	-
87ef7932-4626-445e-9e70-2ce3e1d4e74f	201810690	active	-	-
36274d3b-90f5-4fad-9387-05090f559489	201810773	active	P	I
a4e6babd-6e91-4b88-9ccc-39de5de3ffb1	201810791	active	P	I
d06cd6cc-e07b-43e3-a33e-c43243b049a3	201810882	active	-	-
783029d2-3d22-4ecb-8134-92019f3e102b	201811197	active	P	I
891afae6-057a-4e35-8b16-0078a5d9ec17	201811328	active	-	-
63fdf6f2-a148-4536-9b2c-933b4ef76f55	201811356	active	P	I
fb52fc99-8c20-42c3-8147-02926a3f9a93	201811683	active	-	-
c9f18b29-6bcb-41cf-acf0-c858c3778386	201811711	active	P	I
1ae9df36-ae2d-4667-a7d1-d93ad0a517b2	201811727	active	P	I
d5e98ff5-f29e-47f2-aa63-f78c310aa8ef	201811756	active	P	I
03df367c-34f8-4f39-b417-3a9acb80c264	201811908	active	-	-
284563ca-f090-4dee-8eae-7f79e4790eef	201811923	active	P	I
dbb92220-5378-4c26-af0c-29bdf3d5b118	201812187	active	P	I
ab58be22-368a-4dd4-8421-fc874b59a981	201812488	active	-	-
2df064a3-0967-4a76-a5d3-e9c74f98748e	201812503	active	P	I
3a7482d1-35bf-4f6f-a6b8-315c2ef8d04c	201820103	active	P	I
4f0dad6e-110b-4cab-ae5d-24e80dde4c6b	201820111	active	P	I
22a89626-bb60-47ff-a847-a0df9d1c74ef	201910137	active	-	-
09f8e0a7-ee24-4a26-80d9-6a60fe2ba247	201910200	active	-	-
c21ac185-8ab2-401e-9774-3417cffa6bfd	201910282	active	-	-
